ccode,country,year,leadid,polity,start_date,start_month,start_year,end_month,end_year,gender,econ_style_first,econ_style_last,econ_style_alias,leader
355,Bulgaria,2001,A2.9-5395,9,24,7,2001,8,2005,1,simeon,saxe-coburg-gotha,NA,Saksgoburggotski
355,Bulgaria,2002,A2.9-5395,9,24,7,2001,8,2005,1,simeon,saxe-coburg-gotha,NA,Saksgoburggotski
355,Bulgaria,2003,A2.9-5395,9,24,7,2001,8,2005,1,simeon,saxe-coburg-gotha,NA,Saksgoburggotski
355,Bulgaria,2004,A2.9-5395,9,24,7,2001,8,2005,1,simeon,saxe-coburg-gotha,NA,Saksgoburggotski
355,Bulgaria,2005,A2.9-5395,9,24,7,2001,8,2005,1,simeon,saxe-coburg-gotha,NA,Saksgoburggotski
355,Bulgaria,2005,A3.0-97,9,16,8,2005,7,2009,1,sergei,stanishev,NA,Stanishev
355,Bulgaria,2006,A3.0-97,9,16,8,2005,7,2009,1,sergei,stanishev,NA,Stanishev
355,Bulgaria,2007,A3.0-97,9,16,8,2005,7,2009,1,sergei,stanishev,NA,Stanishev
355,Bulgaria,2008,A3.0-97,9,16,8,2005,7,2009,1,sergei,stanishev,NA,Stanishev
355,Bulgaria,2009,A3.0-97,9,16,8,2005,7,2009,1,sergei,stanishev,NA,Stanishev
355,Bulgaria,2009,A3.0-98,9,27,7,2009,3,2013,1,boyko,borisov,NA,Boyko Borisov
355,Bulgaria,2010,A3.0-98,9,27,7,2009,3,2013,1,boyko,borisov,NA,Boyko Borisov
355,Bulgaria,2011,A3.0-98,9,27,7,2009,3,2013,1,boyko,borisov,NA,Boyko Borisov
355,Bulgaria,2012,A3.0-98,9,27,7,2009,3,2013,1,boyko,borisov,NA,Boyko Borisov
355,Bulgaria,2013,A3.0-98,9,27,7,2009,3,2013,1,boyko,borisov,NA,Boyko Borisov
355,Bulgaria,2013,cb-355-1,9,13,3,2013,5,2013,1,marin,raykov,NA,Marin Raikov
355,Bulgaria,2013,cb-355-2,9,29,5,2013,8,2014,1,plamen,oresharski,NA,Plamen Oresharski
355,Bulgaria,2014,cb-355-2,9,29,5,2013,8,2014,1,plamen,oresharski,NA,Plamen Oresharski
355,Bulgaria,2014,cb-355-3,9,6,8,2014,11,2014,1,georgi,bliznashki,NA,Georgi Bliznashki
355,Bulgaria,2014,cb-355-4,9,7,11,2014,1,2017,1,boyko,borisov,NA,Boiko Borisov
355,Bulgaria,2015,cb-355-4,9,7,11,2014,1,2017,1,boyko,borisov,NA,Boiko Borisov
355,Bulgaria,2016,cb-355-4,9,7,11,2014,1,2017,1,boyko,borisov,NA,Boiko Borisov
355,Bulgaria,2017,cb-355-4,9,7,11,2014,1,2017,1,boyko,borisov,NA,Boiko Borisov
355,Bulgaria,2017,se-355-5,9,27,1,2017,5,2017,1,ognyan,gerdzhikov,NA,Ognyan Gerdzhikov
355,Bulgaria,2017,se-355-6,9,4,5,2017,5,2021,1,boyko,borisov,NA,Boiko Borisov
355,Bulgaria,2018,se-355-6,9,4,5,2017,5,2021,1,boyko,borisov,NA,Boiko Borisov
20,Canada,1992,A2.9-142,10,17,9,1984,6,1993,1,brian,mulroney,NA,Mulroney
20,Canada,1993,A2.9-142,10,17,9,1984,6,1993,1,brian,mulroney,NA,Mulroney
20,Canada,1993,A2.9-145,10,25,6,1993,11,1993,0,kim,campbell,NA,Kim Campbell
20,Canada,1993,A2.9-148,10,4,11,1993,12,2003,1,jean,chrtien,NA,Chretien
20,Canada,1994,A2.9-148,10,4,11,1993,12,2003,1,jean,chrtien,NA,Chretien
20,Canada,1995,A2.9-148,10,4,11,1993,12,2003,1,jean,chrtien,NA,Chretien
20,Canada,1996,A2.9-148,10,4,11,1993,12,2003,1,jean,chrtien,NA,Chretien
20,Canada,1997,A2.9-148,10,4,11,1993,12,2003,1,jean,chrtien,NA,Chretien
20,Canada,1998,A2.9-148,10,4,11,1993,12,2003,1,jean,chrtien,NA,Chretien
20,Canada,1999,A2.9-148,10,4,11,1993,12,2003,1,jean,chrtien,NA,Chretien
20,Canada,2000,A2.9-148,10,4,11,1993,12,2003,1,jean,chrtien,NA,Chretien
20,Canada,2001,A2.9-148,10,4,11,1993,12,2003,1,jean,chrtien,NA,Chretien
20,Canada,2002,A2.9-148,10,4,11,1993,12,2003,1,jean,chrtien,NA,Chretien
20,Canada,2003,A2.9-148,10,4,11,1993,12,2003,1,jean,chrtien,NA,Chretien
20,Canada,2003,A2.9-151,10,12,12,2003,2,2006,1,paul,martin,NA,Paul Martin
20,Canada,2004,A2.9-151,10,12,12,2003,2,2006,1,paul,martin,NA,Paul Martin
20,Canada,2005,A2.9-151,10,12,12,2003,2,2006,1,paul,martin,NA,Paul Martin
20,Canada,2006,A2.9-151,10,12,12,2003,2,2006,1,paul,martin,NA,Paul Martin
20,Canada,2006,A3.0-2,10,6,2,2006,11,2015,1,stephen,harper,NA,Harper
20,Canada,2007,A3.0-2,10,6,2,2006,11,2015,1,stephen,harper,NA,Harper
20,Canada,2008,A3.0-2,10,6,2,2006,11,2015,1,stephen,harper,NA,Harper
20,Canada,2009,A3.0-2,10,6,2,2006,11,2015,1,stephen,harper,NA,Harper
20,Canada,2010,A3.0-2,10,6,2,2006,11,2015,1,stephen,harper,NA,Harper
20,Canada,2011,A3.0-2,10,6,2,2006,11,2015,1,stephen,harper,NA,Harper
20,Canada,2012,A3.0-2,10,6,2,2006,11,2015,1,stephen,harper,NA,Harper
20,Canada,2013,A3.0-2,10,6,2,2006,11,2015,1,stephen,harper,NA,Harper
20,Canada,2014,A3.0-2,10,6,2,2006,11,2015,1,stephen,harper,NA,Harper
20,Canada,2015,A3.0-2,10,6,2,2006,11,2015,1,stephen,harper,NA,Harper
20,Canada,2015,cb-20-1,10,4,11,2015,8,2021,1,justin,trudeau,NA,Trudeau
20,Canada,2016,cb-20-1,10,4,11,2015,8,2021,1,justin,trudeau,NA,Trudeau
20,Canada,2017,cb-20-1,10,4,11,2015,8,2021,1,justin,trudeau,NA,Trudeau
20,Canada,2018,cb-20-1,10,4,11,2015,8,2021,1,justin,trudeau,NA,Trudeau
402,Cape Verde,1992,A2.9-6241,8,4,4,1991,7,2000,1,carlos,veiga,NA,Veiga
402,Cape Verde,1993,A2.9-6241,8,4,4,1991,7,2000,1,carlos,veiga,NA,Veiga
402,Cape Verde,1994,A2.9-6241,8,4,4,1991,7,2000,1,carlos,veiga,NA,Veiga
402,Cape Verde,1995,A2.9-6241,8,4,4,1991,7,2000,1,carlos,veiga,NA,Veiga
402,Cape Verde,1996,A2.9-6241,8,4,4,1991,7,2000,1,carlos,veiga,NA,Veiga
402,Cape Verde,1997,A2.9-6241,8,4,4,1991,7,2000,1,carlos,veiga,NA,Veiga
402,Cape Verde,1998,A2.9-6241,8,4,4,1991,7,2000,1,carlos,veiga,NA,Veiga
402,Cape Verde,1999,A2.9-6241,8,4,4,1991,7,2000,1,carlos,veiga,NA,Veiga
402,Cape Verde,2000,A2.9-6241,8,4,4,1991,7,2000,1,carlos,veiga,NA,Veiga
402,Cape Verde,2000,A2.9-6244,8,29,7,2000,2,2001,1,gualberto,do rosario,NA,do Rosario
402,Cape Verde,2001,A2.9-6244,10,29,7,2000,2,2001,1,gualberto,do rosario,NA,do Rosario
402,Cape Verde,2001,A2.9-6247,10,1,2,2001,4,2016,1,jose,neves,jose maria neves,Neves
402,Cape Verde,2002,A2.9-6247,10,1,2,2001,4,2016,1,jose,neves,jose maria neves,Neves
402,Cape Verde,2003,A2.9-6247,10,1,2,2001,4,2016,1,jose,neves,jose maria neves,Neves
402,Cape Verde,2004,A2.9-6247,10,1,2,2001,4,2016,1,jose,neves,jose maria neves,Neves
402,Cape Verde,2005,A2.9-6247,10,1,2,2001,4,2016,1,jose,neves,jose maria neves,Neves
402,Cape Verde,2006,A2.9-6247,10,1,2,2001,4,2016,1,jose,neves,jose maria neves,Neves
402,Cape Verde,2007,A2.9-6247,10,1,2,2001,4,2016,1,jose,neves,jose maria neves,Neves
402,Cape Verde,2008,A2.9-6247,10,1,2,2001,4,2016,1,jose,neves,jose maria neves,Neves
402,Cape Verde,2009,A2.9-6247,10,1,2,2001,4,2016,1,jose,neves,jose maria neves,Neves
402,Cape Verde,2010,A2.9-6247,10,1,2,2001,4,2016,1,jose,neves,jose maria neves,Neves
402,Cape Verde,2011,A2.9-6247,10,1,2,2001,4,2016,1,jose,neves,jose maria neves,Neves
402,Cape Verde,2012,A2.9-6247,10,1,2,2001,4,2016,1,jose,neves,jose maria neves,Neves
402,Cape Verde,2013,A2.9-6247,10,1,2,2001,4,2016,1,jose,neves,jose maria neves,Neves
402,Cape Verde,2014,A2.9-6247,10,1,2,2001,4,2016,1,jose,neves,jose maria neves,Neves
402,Cape Verde,2015,A2.9-6247,10,1,2,2001,4,2016,1,jose,neves,jose maria neves,Neves
402,Cape Verde,2016,A2.9-6247,10,1,2,2001,4,2016,1,jose,neves,jose maria neves,Neves
402,Cape Verde,2016,nm-402-1,10,22,4,2016,8,2021,1,ulisses,correia e silva,NA,Correia e Silva
402,Cape Verde,2017,nm-402-1,10,22,4,2016,8,2021,1,ulisses,correia e silva,NA,Correia e Silva
402,Cape Verde,2018,nm-402-1,10,22,4,2016,8,2021,1,ulisses,correia e silva,NA,Correia e Silva
155,Chile,1992,A2.9-2500,8,11,3,1990,3,1994,1,patricio,aylwin,NA,Aylwin
155,Chile,1993,A2.9-2500,8,11,3,1990,3,1994,1,patricio,aylwin,NA,Aylwin
155,Chile,1994,A2.9-2500,8,11,3,1990,3,1994,1,patricio,aylwin,NA,Aylwin
155,Chile,1994,A2.9-2503,8,11,3,1994,3,2000,1,eduardo,frei,NA,Frei Ruiz-Tagle
155,Chile,1995,A2.9-2503,8,11,3,1994,3,2000,1,eduardo,frei,NA,Frei Ruiz-Tagle
155,Chile,1996,A2.9-2503,8,11,3,1994,3,2000,1,eduardo,frei,NA,Frei Ruiz-Tagle
155,Chile,1997,A2.9-2503,8,11,3,1994,3,2000,1,eduardo,frei,NA,Frei Ruiz-Tagle
155,Chile,1998,A2.9-2503,8,11,3,1994,3,2000,1,eduardo,frei,NA,Frei Ruiz-Tagle
155,Chile,1999,A2.9-2503,8,11,3,1994,3,2000,1,eduardo,frei,NA,Frei Ruiz-Tagle
155,Chile,2000,A2.9-2503,9,11,3,1994,3,2000,1,eduardo,frei,NA,Frei Ruiz-Tagle
155,Chile,2000,A2.9-2506,9,12,3,2000,3,2006,1,ricardo,lagos,NA,Ricardo Lagos Escobar
155,Chile,2001,A2.9-2506,9,12,3,2000,3,2006,1,ricardo,lagos,NA,Ricardo Lagos Escobar
155,Chile,2002,A2.9-2506,9,12,3,2000,3,2006,1,ricardo,lagos,NA,Ricardo Lagos Escobar
155,Chile,2003,A2.9-2506,9,12,3,2000,3,2006,1,ricardo,lagos,NA,Ricardo Lagos Escobar
155,Chile,2004,A2.9-2506,9,12,3,2000,3,2006,1,ricardo,lagos,NA,Ricardo Lagos Escobar
155,Chile,2005,A2.9-2506,9,12,3,2000,3,2006,1,ricardo,lagos,NA,Ricardo Lagos Escobar
155,Chile,2006,A2.9-2506,10,12,3,2000,3,2006,1,ricardo,lagos,NA,Ricardo Lagos Escobar
155,Chile,2006,A3.0-36,10,11,3,2006,3,2010,0,michelle,bachelet,NA,Michelle Bachelet
155,Chile,2007,A3.0-36,10,11,3,2006,3,2010,0,michelle,bachelet,NA,Michelle Bachelet
155,Chile,2008,A3.0-36,10,11,3,2006,3,2010,0,michelle,bachelet,NA,Michelle Bachelet
155,Chile,2009,A3.0-36,10,11,3,2006,3,2010,0,michelle,bachelet,NA,Michelle Bachelet
155,Chile,2010,A3.0-36,10,11,3,2006,3,2010,0,michelle,bachelet,NA,Michelle Bachelet
155,Chile,2010,cb-155-1,10,11,3,2010,3,2014,1,sebastian,pinera,NA,Sebastian Pinera
155,Chile,2011,cb-155-1,10,11,3,2010,3,2014,1,sebastian,pinera,NA,Sebastian Pinera
155,Chile,2012,cb-155-1,10,11,3,2010,3,2014,1,sebastian,pinera,NA,Sebastian Pinera
155,Chile,2013,cb-155-1,10,11,3,2010,3,2014,1,sebastian,pinera,NA,Sebastian Pinera
155,Chile,2014,cb-155-1,10,11,3,2010,3,2014,1,sebastian,pinera,NA,Sebastian Pinera
155,Chile,2014,cb-155-2,10,11,3,2014,3,2018,0,michelle,bachelet,NA,Michelle Bachelet
155,Chile,2015,cb-155-2,10,11,3,2014,3,2018,0,michelle,bachelet,NA,Michelle Bachelet
155,Chile,2016,cb-155-2,10,11,3,2014,3,2018,0,michelle,bachelet,NA,Michelle Bachelet
155,Chile,2017,cb-155-2,10,11,3,2014,3,2018,0,michelle,bachelet,NA,Michelle Bachelet
155,Chile,2018,cb-155-2,10,11,3,2014,3,2018,0,michelle,bachelet,NA,Michelle Bachelet
155,Chile,2018,cb-155-3,10,11,3,2018,8,2021,1,sebastian,pinera,NA,Sebastian Pinera
581,Comoros,2006,A2.9-7111,9,27,5,2002,5,2006,1,azali,assoumani,NA,Azali Assoumani
581,Comoros,2006,A3.0-155,9,26,5,2006,5,2011,1,ahmed,sambi,NA,Sambi
581,Comoros,2007,A3.0-155,9,26,5,2006,5,2011,1,ahmed,sambi,NA,Sambi
581,Comoros,2008,A3.0-155,9,26,5,2006,5,2011,1,ahmed,sambi,NA,Sambi
581,Comoros,2009,A3.0-155,9,26,5,2006,5,2011,1,ahmed,sambi,NA,Sambi
581,Comoros,2010,A3.0-155,9,26,5,2006,5,2011,1,ahmed,sambi,NA,Sambi
581,Comoros,2011,A3.0-155,9,26,5,2006,5,2011,1,ahmed,sambi,NA,Sambi
581,Comoros,2011,A3.0-156,9,26,5,2011,5,2016,1,ikililou,dhoinine,NA,Dhoinine
581,Comoros,2012,A3.0-156,9,26,5,2011,5,2016,1,ikililou,dhoinine,NA,Dhoinine
581,Comoros,2013,A3.0-156,9,26,5,2011,5,2016,1,ikililou,dhoinine,NA,Dhoinine
581,Comoros,2014,A3.0-156,9,26,5,2011,5,2016,1,ikililou,dhoinine,NA,Dhoinine
581,Comoros,2015,A3.0-156,9,26,5,2011,5,2016,1,ikililou,dhoinine,NA,Dhoinine
581,Comoros,2016,A3.0-156,9,26,5,2011,5,2016,1,ikililou,dhoinine,NA,Dhoinine
581,Comoros,2016,jb-581-1,9,26,5,2016,2,2019,1,azali,assoumani,NA,Assoumani
581,Comoros,2017,jb-581-1,9,26,5,2016,2,2019,1,azali,assoumani,NA,Assoumani
94,Costa Rica,1992,A2.9-1174,10,8,5,1990,5,1994,1,rafael,calderon,NA,Calderon Fournier
94,Costa Rica,1993,A2.9-1174,10,8,5,1990,5,1994,1,rafael,calderon,NA,Calderon Fournier
94,Costa Rica,1994,A2.9-1174,10,8,5,1990,5,1994,1,rafael,calderon,NA,Calderon Fournier
94,Costa Rica,1994,A2.9-1177,10,8,5,1994,5,1998,1,jose,figueres,jose maria figueres,Figueres Olsen
94,Costa Rica,1995,A2.9-1177,10,8,5,1994,5,1998,1,jose,figueres,jose maria figueres,Figueres Olsen
94,Costa Rica,1996,A2.9-1177,10,8,5,1994,5,1998,1,jose,figueres,jose maria figueres,Figueres Olsen
94,Costa Rica,1997,A2.9-1177,10,8,5,1994,5,1998,1,jose,figueres,jose maria figueres,Figueres Olsen
94,Costa Rica,1998,A2.9-1177,10,8,5,1994,5,1998,1,jose,figueres,jose maria figueres,Figueres Olsen
94,Costa Rica,1998,A2.9-1180,10,8,5,1998,5,2002,1,miguel anel,rodriguez,NA,Rodriguez Echeverria
94,Costa Rica,1999,A2.9-1180,10,8,5,1998,5,2002,1,miguel anel,rodriguez,NA,Rodriguez Echeverria
94,Costa Rica,2000,A2.9-1180,10,8,5,1998,5,2002,1,miguel anel,rodriguez,NA,Rodriguez Echeverria
94,Costa Rica,2001,A2.9-1180,10,8,5,1998,5,2002,1,miguel anel,rodriguez,NA,Rodriguez Echeverria
94,Costa Rica,2002,A2.9-1180,10,8,5,1998,5,2002,1,miguel anel,rodriguez,NA,Rodriguez Echeverria
94,Costa Rica,2002,A2.9-1183,10,9,5,2002,5,2006,1,abel,pacheco,NA,Abel Pacheco
94,Costa Rica,2003,A2.9-1183,10,9,5,2002,5,2006,1,abel,pacheco,NA,Abel Pacheco
94,Costa Rica,2004,A2.9-1183,10,9,5,2002,5,2006,1,abel,pacheco,NA,Abel Pacheco
94,Costa Rica,2005,A2.9-1183,10,9,5,2002,5,2006,1,abel,pacheco,NA,Abel Pacheco
94,Costa Rica,2006,A2.9-1183,10,9,5,2002,5,2006,1,abel,pacheco,NA,Abel Pacheco
94,Costa Rica,2006,A3.0-22,10,8,5,2006,5,2010,1,oscar,arias,NA,Arias
94,Costa Rica,2007,A3.0-22,10,8,5,2006,5,2010,1,oscar,arias,NA,Arias
94,Costa Rica,2008,A3.0-22,10,8,5,2006,5,2010,1,oscar,arias,NA,Arias
94,Costa Rica,2009,A3.0-22,10,8,5,2006,5,2010,1,oscar,arias,NA,Arias
94,Costa Rica,2010,A3.0-22,10,8,5,2006,5,2010,1,oscar,arias,NA,Arias
94,Costa Rica,2010,A3.0-23,10,8,5,2010,5,2014,0,laura,chinchilla,NA,Miranda
94,Costa Rica,2011,A3.0-23,10,8,5,2010,5,2014,0,laura,chinchilla,NA,Miranda
94,Costa Rica,2012,A3.0-23,10,8,5,2010,5,2014,0,laura,chinchilla,NA,Miranda
94,Costa Rica,2013,A3.0-23,10,8,5,2010,5,2014,0,laura,chinchilla,NA,Miranda
94,Costa Rica,2014,A3.0-23,10,8,5,2010,5,2014,0,laura,chinchilla,NA,Miranda
94,Costa Rica,2014,cb-94-1,10,8,5,2014,5,2018,1,luis guiellermo,solis,NA,Luis Guillermo Solis
94,Costa Rica,2015,cb-94-1,10,8,5,2014,5,2018,1,luis guiellermo,solis,NA,Luis Guillermo Solis
94,Costa Rica,2016,cb-94-1,10,8,5,2014,5,2018,1,luis guiellermo,solis,NA,Luis Guillermo Solis
94,Costa Rica,2017,cb-94-1,10,8,5,2014,5,2018,1,luis guiellermo,solis,NA,Luis Guillermo Solis
94,Costa Rica,2018,cb-94-1,10,8,5,2014,5,2018,1,luis guiellermo,solis,NA,Luis Guillermo Solis
94,Costa Rica,2018,KS-94-2,10,8,5,2018,8,2021,1,carlos,alvarado,NA,Carlos Alvarado Quesada
344,Croatia,2000,A2.9-4978,8,26,11,1999,2,2000,1,vlatko,pavletic,NA,Pavletic
344,Croatia,2000,A2.9-4981,8,2,2,2000,2,2000,1,zlatko,tomcic,NA,Tomcic
344,Croatia,2000,A2.9-4984,8,18,2,2000,11,2000,1,stipe,mesic,NA,Mesic
344,Croatia,2000,A3.0-81,8,9,11,2000,12,2003,1,ivica,racan,NA,Racan
344,Croatia,2001,A3.0-81,8,9,11,2000,12,2003,1,ivica,racan,NA,Racan
344,Croatia,2002,A3.0-81,8,9,11,2000,12,2003,1,ivica,racan,NA,Racan
344,Croatia,2003,A3.0-81,8,9,11,2000,12,2003,1,ivica,racan,NA,Racan
344,Croatia,2003,cb-344-1,8,23,12,2003,7,2009,1,ivo,sanader,NA,Sanader
344,Croatia,2004,cb-344-1,8,23,12,2003,7,2009,1,ivo,sanader,NA,Sanader
344,Croatia,2005,cb-344-1,9,23,12,2003,7,2009,1,ivo,sanader,NA,Sanader
344,Croatia,2006,cb-344-1,9,23,12,2003,7,2009,1,ivo,sanader,NA,Sanader
344,Croatia,2007,cb-344-1,9,23,12,2003,7,2009,1,ivo,sanader,NA,Sanader
344,Croatia,2008,cb-344-1,9,23,12,2003,7,2009,1,ivo,sanader,NA,Sanader
344,Croatia,2009,cb-344-1,9,23,12,2003,7,2009,1,ivo,sanader,NA,Sanader
344,Croatia,2009,cb-344-2,9,6,7,2009,12,2011,0,jardranka,kosor,NA,Kosor
344,Croatia,2010,cb-344-2,9,6,7,2009,12,2011,0,jardranka,kosor,NA,Kosor
344,Croatia,2011,cb-344-2,9,6,7,2009,12,2011,0,jardranka,kosor,NA,Kosor
344,Croatia,2011,cb-344-3,9,23,12,2011,1,2016,1,zoran,milanovic,NA,Milanovic
344,Croatia,2012,cb-344-3,9,23,12,2011,1,2016,1,zoran,milanovic,NA,Milanovic
344,Croatia,2013,cb-344-3,9,23,12,2011,1,2016,1,zoran,milanovic,NA,Milanovic
344,Croatia,2014,cb-344-3,9,23,12,2011,1,2016,1,zoran,milanovic,NA,Milanovic
344,Croatia,2015,cb-344-3,9,23,12,2011,1,2016,1,zoran,milanovic,NA,Milanovic
344,Croatia,2016,cb-344-3,9,23,12,2011,1,2016,1,zoran,milanovic,NA,Milanovic
344,Croatia,2016,cb-344-4,9,22,1,2016,10,2016,1,tihomir,oreskovic,NA,Oreskovic
344,Croatia,2016,se-344-5,9,19,10,2016,8,2021,1,andrej,plenkovic,NA,Plenkovic
344,Croatia,2017,se-344-5,9,19,10,2016,8,2021,1,andrej,plenkovic,NA,Plenkovic
344,Croatia,2018,se-344-5,9,19,10,2016,8,2021,1,andrej,plenkovic,NA,Plenkovic
352,Cyprus,1992,A2.9-5335,10,28,2,1988,2,1993,1,george,vassiliou,NA,Vassiliou
352,Cyprus,1993,A2.9-5335,10,28,2,1988,2,1993,1,george,vassiliou,NA,Vassiliou
352,Cyprus,1993,A2.9-5338,10,28,2,1993,2,2003,1,glafkos,clerides,NA,Clerides
352,Cyprus,1994,A2.9-5338,10,28,2,1993,2,2003,1,glafkos,clerides,NA,Clerides
352,Cyprus,1995,A2.9-5338,10,28,2,1993,2,2003,1,glafkos,clerides,NA,Clerides
352,Cyprus,1996,A2.9-5338,10,28,2,1993,2,2003,1,glafkos,clerides,NA,Clerides
352,Cyprus,1997,A2.9-5338,10,28,2,1993,2,2003,1,glafkos,clerides,NA,Clerides
352,Cyprus,1998,A2.9-5338,10,28,2,1993,2,2003,1,glafkos,clerides,NA,Clerides
352,Cyprus,1999,A2.9-5338,10,28,2,1993,2,2003,1,glafkos,clerides,NA,Clerides
352,Cyprus,2000,A2.9-5338,10,28,2,1993,2,2003,1,glafkos,clerides,NA,Clerides
352,Cyprus,2001,A2.9-5338,10,28,2,1993,2,2003,1,glafkos,clerides,NA,Clerides
352,Cyprus,2002,A2.9-5338,10,28,2,1993,2,2003,1,glafkos,clerides,NA,Clerides
352,Cyprus,2003,A2.9-5338,10,28,2,1993,2,2003,1,glafkos,clerides,NA,Clerides
352,Cyprus,2003,A2.9-5341,10,28,2,2003,2,2008,1,tassos,papadopoulos,NA,Tassos Nikolaou Papadopoulos
352,Cyprus,2004,A2.9-5341,10,28,2,2003,2,2008,1,tassos,papadopoulos,NA,Tassos Nikolaou Papadopoulos
352,Cyprus,2005,A2.9-5341,10,28,2,2003,2,2008,1,tassos,papadopoulos,NA,Tassos Nikolaou Papadopoulos
352,Cyprus,2006,A2.9-5341,10,28,2,2003,2,2008,1,tassos,papadopoulos,NA,Tassos Nikolaou Papadopoulos
352,Cyprus,2007,A2.9-5341,10,28,2,2003,2,2008,1,tassos,papadopoulos,NA,Tassos Nikolaou Papadopoulos
352,Cyprus,2008,A2.9-5341,10,28,2,2003,2,2008,1,tassos,papadopoulos,NA,Tassos Nikolaou Papadopoulos
352,Cyprus,2008,A3.0-96,10,28,2,2008,2,2013,1,demetris,christofias,NA,Dimitris Christofias
352,Cyprus,2009,A3.0-96,10,28,2,2008,2,2013,1,demetris,christofias,NA,Dimitris Christofias
352,Cyprus,2010,A3.0-96,10,28,2,2008,2,2013,1,demetris,christofias,NA,Dimitris Christofias
352,Cyprus,2011,A3.0-96,10,28,2,2008,2,2013,1,demetris,christofias,NA,Dimitris Christofias
352,Cyprus,2012,A3.0-96,10,28,2,2008,2,2013,1,demetris,christofias,NA,Dimitris Christofias
352,Cyprus,2013,A3.0-96,10,28,2,2008,2,2013,1,demetris,christofias,NA,Dimitris Christofias
352,Cyprus,2013,cb-352-1,10,28,2,2013,8,2021,1,nicos,anastasiades,NA,Nikos Anastasiadis
352,Cyprus,2014,cb-352-1,10,28,2,2013,8,2021,1,nicos,anastasiades,NA,Nikos Anastasiadis
352,Cyprus,2015,cb-352-1,10,28,2,2013,8,2021,1,nicos,anastasiades,NA,Nikos Anastasiadis
352,Cyprus,2016,cb-352-1,10,28,2,2013,8,2021,1,nicos,anastasiades,NA,Nikos Anastasiadis
352,Cyprus,2017,cb-352-1,10,28,2,2013,8,2021,1,nicos,anastasiades,NA,Nikos Anastasiadis
352,Cyprus,2018,cb-352-1,10,28,2,2013,8,2021,1,nicos,anastasiades,NA,Nikos Anastasiadis
316,Czech Republic,1993,A2.9-4609,10,1,1,1993,12,1997,1,vaclav,klaus,NA,Klaus
316,Czech Republic,1994,A2.9-4609,10,1,1,1993,12,1997,1,vaclav,klaus,NA,Klaus
316,Czech Republic,1995,A2.9-4609,10,1,1,1993,12,1997,1,vaclav,klaus,NA,Klaus
316,Czech Republic,1996,A2.9-4609,10,1,1,1993,12,1997,1,vaclav,klaus,NA,Klaus
316,Czech Republic,1997,A2.9-4609,10,1,1,1993,12,1997,1,vaclav,klaus,NA,Klaus
316,Czech Republic,1997,A2.9-4612,10,17,12,1997,7,1998,1,josef,tosovsky,NA,Tosovsky
316,Czech Republic,1998,A2.9-4612,10,17,12,1997,7,1998,1,josef,tosovsky,NA,Tosovsky
316,Czech Republic,1998,A2.9-4615,10,17,7,1998,7,2002,1,milos,zeman,NA,Zeman
316,Czech Republic,1999,A2.9-4615,10,17,7,1998,7,2002,1,milos,zeman,NA,Zeman
316,Czech Republic,2000,A2.9-4615,10,17,7,1998,7,2002,1,milos,zeman,NA,Zeman
316,Czech Republic,2001,A2.9-4615,10,17,7,1998,7,2002,1,milos,zeman,NA,Zeman
316,Czech Republic,2002,A2.9-4615,10,17,7,1998,7,2002,1,milos,zeman,NA,Zeman
316,Czech Republic,2002,A2.9-4618,10,12,7,2002,7,2004,1,vladimir,spidla,NA,Spidla
316,Czech Republic,2003,A2.9-4618,10,12,7,2002,7,2004,1,vladimir,spidla,NA,Spidla
316,Czech Republic,2004,A2.9-4618,10,12,7,2002,7,2004,1,vladimir,spidla,NA,Spidla
316,Czech Republic,2004,A2.9-4621,10,26,7,2004,4,2005,1,stanislav,gross,NA,Stanislav Gross
316,Czech Republic,2005,A2.9-4621,10,26,7,2004,4,2005,1,stanislav,gross,NA,Stanislav Gross
316,Czech Republic,2005,A3.0-69,10,25,4,2005,9,2006,1,jiri,paroubek,NA,Paroubek
316,Czech Republic,2006,A3.0-69,9,25,4,2005,9,2006,1,jiri,paroubek,NA,Paroubek
316,Czech Republic,2006,A3.0-70,9,4,9,2006,5,2009,1,mirek,topolanek,NA,Topolanek
316,Czech Republic,2007,A3.0-70,9,4,9,2006,5,2009,1,mirek,topolanek,NA,Topolanek
316,Czech Republic,2008,A3.0-70,9,4,9,2006,5,2009,1,mirek,topolanek,NA,Topolanek
316,Czech Republic,2009,A3.0-70,9,4,9,2006,5,2009,1,mirek,topolanek,NA,Topolanek
316,Czech Republic,2009,A3.0-71,9,8,5,2009,7,2010,1,jan,fischer,NA,Fischer
316,Czech Republic,2010,A3.0-71,9,8,5,2009,7,2010,1,jan,fischer,NA,Fischer
316,Czech Republic,2010,A3.0-72,9,13,7,2010,7,2013,1,petr,necas,NA,Necas
316,Czech Republic,2011,A3.0-72,9,13,7,2010,7,2013,1,petr,necas,NA,Necas
316,Czech Republic,2012,A3.0-72,9,13,7,2010,7,2013,1,petr,necas,NA,Necas
316,Czech Republic,2013,A3.0-72,9,13,7,2010,7,2013,1,petr,necas,NA,Necas
316,Czech Republic,2013,cb-316-1,9,10,7,2013,1,2014,1,jiri,rusnok,NA,Rusnok
316,Czech Republic,2014,cb-316-1,9,10,7,2013,1,2014,1,jiri,rusnok,NA,Rusnok
